Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75,Longitude:119.75
21.9,1.5,40,0.9397483345669875,21.9,1.7563500058586545,40,0.9397483345669875,21.9,1.8598327253583944,40,0.9397483345669875,21.9,1.9257881432932022,40,0.9397483345669875
22.1,1.5,25,0.939353565260301,22.1,1.7563500058586545,25,0.939353565260301,22.1,1.8598327253583944,25,0.939353565260301,22.1,1.9257881432932022,25,0.939353565260301
21.8,1.5,13,0.9392548729336294,21.8,1.7563500058586545,13,0.9392548729336294,21.8,1.8598327253583944,13,0.9392548729336294,21.8,1.9257881432932022,13,0.9392548729336294
21.4,1.5,2,0.9392548729336294,21.4,1.7563500058586545,2,0.9392548729336294,21.4,1.8598327253583944,2,0.9392548729336294,21.4,1.9257881432932022,2,0.9392548729336294
20.8,1.4,359,0.9394522575869726,20.8,1.6392600054680775,359,0.9394522575869726,20.8,1.7358438770011682,359,0.9394522575869726,20.8,1.7974022670736554,359,0.9394522575869726
20.1,1.1,3,0.939847026893659,20.1,1.2879900042963466,3,0.939847026893659,20.1,1.3638773319294895,3,0.939847026893659,20.1,1.4122446384150151,3,0.939847026893659
19.4,0.9,9,0.9402417962003454,19.4,1.0538100035151927,9,0.9402417962003454,19.4,1.1158996352150368,9,0.9402417962003454,19.4,1.1554728859759213,9,0.9402417962003454
18.3,0.7,27,0.9404391808536886,18.3,0.8196300027340387,27,0.9404391808536886,18.3,0.8679219385005841,27,0.9404391808536886,18.3,0.8987011335368277,27,0.9404391808536886
17.0,0.6,64,0.9406365655070319,17.0,0.7025400023434617,64,0.9406365655070319,17.0,0.7439330901433578,64,0.9406365655070319,17.0,0.7703152573172809,64,0.9406365655070319
15.7,0.7,100,0.9406365655070319,15.7,0.8196300027340387,100,0.9406365655070319,15.7,0.8679219385005841,100,0.9406365655070319,15.7,0.8987011335368277,100,0.9406365655070319
14.3,1.0,120,0.9406365655070319,14.3,1.1709000039057695,120,0.9406365655070319,14.3,1.239888483572263,120,0.9406365655070319,14.3,1.2838587621954682,120,0.9406365655070319
12.7,1.3,132,0.9404391808536886,12.7,1.5221700050775007,132,0.9404391808536886,12.7,1.6118550286439421,132,0.9404391808536886,12.7,1.6690163908541085,132,0.9404391808536886
11.2,1.6,139,0.9402417962003454,11.2,1.8734400062492313,139,0.9402417962003454,11.2,1.9838215737156208,139,0.9402417962003454,11.2,2.054174019512749,139,0.9402417962003454
10.0,1.9,144,0.9401431038736738,10.0,2.224710007420962,144,0.9401431038736738,10.0,2.3557881187872995,144,0.9401431038736738,10.0,2.439331648171389,144,0.9401431038736738
9.1,2.2,148,0.9400444115470022,9.1,2.575980008592693,148,0.9400444115470022,9.1,2.727754663858979,148,0.9400444115470022,9.1,2.8244892768300303,148,0.9400444115470022
8.3,2.4,151,0.9399457192203305,8.3,2.810160009373847,151,0.9399457192203305,8.3,2.9757323605734314,151,0.9399457192203305,8.3,3.0812610292691236,151,0.9399457192203305
8.9,2.4,153,0.9402417962003454,8.9,2.810160009373847,153,0.9402417962003454,8.9,2.9757323605734314,153,0.9402417962003454,8.9,3.0812610292691236,153,0.9402417962003454
10.5,2.3,155,0.9406365655070319,10.5,2.6930700089832698,155,0.9406365655070319,10.5,2.851743512216205,155,0.9406365655070319,10.5,2.9528751530495767,155,0.9406365655070319
12.2,2.0,157,0.9411300271403898,12.2,2.341800007811539,157,0.9411300271403898,12.2,2.479776967144526,157,0.9411300271403898,12.2,2.5677175243909365,157,0.9411300271403898
14.5,1.8,149,0.941327411793733,14.5,2.1076200070303854,149,0.941327411793733,14.5,2.2317992704300735,149,0.941327411793733,14.5,2.3109457719518427,149,0.941327411793733
17.4,1.8,131,0.9412287194670614,17.4,2.1076200070303854,131,0.9412287194670614,17.4,2.2317992704300735,131,0.9412287194670614,17.4,2.3109457719518427,131,0.9412287194670614
20.2,1.9,114,0.9412287194670614,20.2,2.224710007420962,114,0.9412287194670614,20.2,2.3557881187872995,114,0.9412287194670614,20.2,2.439331648171389,114,0.9412287194670614
22.0,1.7,102,0.9407352578337035,22.0,1.9905300066398082,102,0.9407352578337035,22.0,2.107810422072847,102,0.9407352578337035,22.0,2.182559895732296,102,0.9407352578337035
22.9,1.2,85,0.9400444115470022,22.9,1.4050800046869234,85,0.9400444115470022,22.9,1.4878661802867157,85,0.9400444115470022,22.9,1.5406305146345618,85,0.9400444115470022
23.6,0.9,50,0.9392548729336294,23.6,1.0538100035151927,50,0.9392548729336294,23.6,1.1158996352150368,50,0.9392548729336294,23.6,1.1554728859759213,50,0.9392548729336294
23.8,0.7,28,0.9388601036269429,23.8,0.8196300027340387,28,0.9388601036269429,23.8,0.8679219385005841,28,0.9388601036269429,23.8,0.8987011335368277,28,0.9388601036269429
23.6,0.5,18,0.9387614113002715,23.6,0.5854500019528848,18,0.9387614113002715,23.6,0.6199442417861315,18,0.9387614113002715,23.6,0.6419293810977341,18,0.9387614113002715
23.3,0.2,358,0.9386627189735999,23.3,0.23418000078115392,358,0.9386627189735999,23.3,0.2479776967144526,358,0.9386627189735999,23.3,0.2567717524390936,358,0.9386627189735999
22.4,0.3,137,0.9388601036269429,22.4,0.35127000117173085,137,0.9388601036269429,22.4,0.3719665450716789,137,0.9388601036269429,22.4,0.38515762865864045,137,0.9388601036269429
21.0,1.0,139,0.9392548729336294,21.0,1.1709000039057695,139,0.9392548729336294,21.0,1.239888483572263,139,0.9392548729336294,21.0,1.2838587621954682,139,0.9392548729336294
19.5,1.7,139,0.9395509499136442,19.5,1.9905300066398082,139,0.9395509499136442,19.5,2.107810422072847,139,0.9395509499136442,19.5,2.182559895732296,139,0.9395509499136442
17.9,2.3,137,0.939847026893659,17.9,2.6930700089832698,137,0.939847026893659,17.9,2.851743512216205,137,0.939847026893659,17.9,2.9528751530495767,137,0.939847026893659
16.1,2.6,134,0.9400444115470022,16.1,3.0443400101550013,134,0.9400444115470022,16.1,3.2237100572878843,134,0.9400444115470022,16.1,3.338032781708217,134,0.9400444115470022
14.3,2.9,132,0.9402417962003454,14.3,3.395610011326732,132,0.9402417962003454,14.3,3.5956766023595623,132,0.9402417962003454,14.3,3.7231904103668576,132,0.9402417962003454
13.2,3.1,130,0.940340488527017,13.2,3.629790012107886,130,0.940340488527017,13.2,3.8436542990740157,130,0.940340488527017,13.2,3.979962162805951,130,0.940340488527017
12.5,3.2,128,0.9404391808536886,12.5,3.7468800124984627,128,0.9404391808536886,12.5,3.9676431474312417,128,0.9404391808536886,12.5,4.108348039025498,128,0.9404391808536886
11.9,3.4,126,0.9404391808536886,11.9,3.9810600132796163,126,0.9404391808536886,11.9,4.215620844145694,126,0.9404391808536886,11.9,4.365119791464592,126,0.9404391808536886
11.4,3.5,124,0.940340488527017,11.4,4.098150013670194,124,0.940340488527017,11.4,4.33960969250292,124,0.940340488527017,11.4,4.493505667684139,124,0.940340488527017
11.0,3.6,121,0.9402417962003454,11.0,4.215240014060771,121,0.9402417962003454,11.0,4.463598540860147,121,0.9402417962003454,11.0,4.621891543903685,121,0.9402417962003454
10.7,3.7,118,0.9401431038736738,10.7,4.332330014451348,118,0.9401431038736738,10.7,4.587587389217373,118,0.9401431038736738,10.7,4.750277420123233,118,0.9401431038736738
11.1,3.8,116,0.940340488527017,11.1,4.449420014841924,116,0.940340488527017,11.1,4.711576237574599,116,0.940340488527017,11.1,4.878663296342778,116,0.940340488527017
12.1,3.8,115,0.9407352578337035,12.1,4.449420014841924,115,0.9407352578337035,12.1,4.711576237574599,115,0.9407352578337035,12.1,4.878663296342778,115,0.9407352578337035
13.1,3.9,113,0.9412287194670614,13.1,4.566510015232501,113,0.9412287194670614,13.1,4.835565085931825,113,0.9412287194670614,13.1,5.007049172562326,113,0.9412287194670614
15.3,4.0,108,0.9414261041204046,15.3,4.683600015623078,108,0.9414261041204046,15.3,4.959553934289052,108,0.9414261041204046,15.3,5.135435048781873,108,0.9414261041204046
18.2,4.3,100,0.9415247964470762,18.2,5.034870016794809,100,0.9415247964470762,18.2,5.331520479360731,100,0.9415247964470762,18.2,5.520592677440512,100,0.9415247964470762
21.2,4.7,93,0.9416234887737479,21.2,5.503230018357117,93,0.9416234887737479,21.2,5.827475872789637,93,0.9416234887737479,21.2,6.034136182318701,93,0.9416234887737479
23.0,4.5,86,0.9411300271403898,23.0,5.269050017575963,86,0.9411300271403898,23.0,5.579498176075184,86,0.9411300271403898,23.0,5.777364429879606,86,0.9411300271403898
24.0,4.1,78,0.9404391808536886,24.0,4.800690016013655,78,0.9404391808536886,24.0,5.083542782646278,78,0.9404391808536886,24.0,5.2638209250014185,78,0.9404391808536886
24.8,3.7,67,0.9396496422403159,24.8,4.332330014451348,67,0.9396496422403159,24.8,4.587587389217373,67,0.9396496422403159,24.8,4.750277420123233,67,0.9396496422403159
24.8,3.3,62,0.939353565260301,24.8,3.8639700128890393,62,0.939353565260301,24.8,4.091631995788468,62,0.939353565260301,24.8,4.236733915245045,62,0.939353565260301
24.4,2.8,62,0.939353565260301,24.4,3.278520010936155,62,0.939353565260301,24.4,3.4716877540023363,62,0.939353565260301,24.4,3.5948045341473107,62,0.939353565260301
23.8,2.4,62,0.939353565260301,23.8,2.810160009373847,62,0.939353565260301,23.8,2.9757323605734314,62,0.939353565260301,23.8,3.0812610292691236,62,0.939353565260301
22.6,2.2,72,0.9395509499136442,22.6,2.575980008592693,72,0.9395509499136442,22.6,2.727754663858979,72,0.9395509499136442,22.6,2.8244892768300303,72,0.9395509499136442
20.8,2.4,88,0.9399457192203305,20.8,2.810160009373847,88,0.9399457192203305,20.8,2.9757323605734314,88,0.9399457192203305,20.8,3.0812610292691236,88,0.9399457192203305
19.0,2.7,101,0.940340488527017,19.0,3.1614300105455784,101,0.940340488527017,19.0,3.3476989056451107,101,0.940340488527017,19.0,3.466418657927764,101,0.940340488527017
17.6,3.0,105,0.9405378731803602,17.6,3.512700011717309,105,0.9405378731803602,17.6,3.719665450716789,105,0.9405378731803602,17.6,3.8515762865864045,105,0.9405378731803602
16.4,3.2,105,0.9406365655070319,16.4,3.7468800124984627,105,0.9406365655070319,16.4,3.9676431474312417,105,0.9406365655070319,16.4,4.108348039025498,105,0.9406365655070319
15.3,3.4,105,0.9406365655070319,15.3,3.9810600132796163,105,0.9406365655070319,15.3,4.215620844145694,105,0.9406365655070319,15.3,4.365119791464592,105,0.9406365655070319
14.5,3.6,103,0.9406365655070319,14.5,4.215240014060771,103,0.9406365655070319,14.5,4.463598540860147,103,0.9406365655070319,14.5,4.621891543903685,103,0.9406365655070319
13.9,3.7,101,0.9405378731803602,13.9,4.332330014451348,101,0.9405378731803602,13.9,4.587587389217373,101,0.9405378731803602,13.9,4.750277420123233,101,0.9405378731803602
13.4,3.9,98,0.9404391808536886,13.4,4.566510015232501,98,0.9404391808536886,13.4,4.835565085931825,98,0.9404391808536886,13.4,5.007049172562326,98,0.9404391808536886
12.9,3.9,95,0.940340488527017,12.9,4.566510015232501,95,0.940340488527017,12.9,4.835565085931825,95,0.940340488527017,12.9,5.007049172562326,95,0.940340488527017
12.4,3.9,91,0.9402417962003454,12.4,4.566510015232501,91,0.9402417962003454,12.4,4.835565085931825,91,0.9402417962003454,12.4,5.007049172562326,91,0.9402417962003454
12.0,3.8,88,0.9401431038736738,12.0,4.449420014841924,88,0.9401431038736738,12.0,4.711576237574599,88,0.9401431038736738,12.0,4.878663296342778,88,0.9401431038736738
12.5,3.8,85,0.940340488527017,12.5,4.449420014841924,85,0.940340488527017,12.5,4.711576237574599,85,0.940340488527017,12.5,4.878663296342778,85,0.940340488527017
13.8,3.7,85,0.9407352578337035,13.8,4.332330014451348,85,0.9407352578337035,13.8,4.587587389217373,85,0.9407352578337035,13.8,4.750277420123233,85,0.9407352578337035
15.1,3.6,84,0.9412287194670614,15.1,4.215240014060771,84,0.9412287194670614,15.1,4.463598540860147,84,0.9412287194670614,15.1,4.621891543903685,84,0.9412287194670614
17.2,3.6,79,0.941327411793733,17.2,4.215240014060771,79,0.941327411793733,17.2,4.463598540860147,79,0.941327411793733,17.2,4.621891543903685,79,0.941327411793733
19.8,3.7,72,0.9411300271403898,19.8,4.332330014451348,72,0.9411300271403898,19.8,4.587587389217373,72,0.9411300271403898,19.8,4.750277420123233,72,0.9411300271403898
22.4,3.9,65,0.9409326424870466,22.4,4.566510015232501,65,0.9409326424870466,22.4,4.835565085931825,65,0.9409326424870466,22.4,5.007049172562326,65,0.9409326424870466
24.0,3.5,57,0.9404391808536886,24.0,4.098150013670194,57,0.9404391808536886,24.0,4.33960969250292,57,0.9404391808536886,24.0,4.493505667684139,57,0.9404391808536886
25.0,2.8,44,0.9396496422403159,25.0,3.278520010936155,44,0.9396496422403159,25.0,3.4716877540023363,44,0.9396496422403159,25.0,3.5948045341473107,44,0.9396496422403159
25.8,2.3,24,0.9388601036269429,25.8,2.6930700089832698,24,0.9388601036269429,25.8,2.851743512216205,24,0.9388601036269429,25.8,2.9528751530495767,24,0.9388601036269429
25.9,1.8,7,0.9384653343202566,25.9,2.1076200070303854,7,0.9384653343202566,25.9,2.2317992704300735,7,0.9384653343202566,25.9,2.3109457719518427,7,0.9384653343202566
25.5,1.4,349,0.9382679496669134,25.5,1.6392600054680775,349,0.9382679496669134,25.5,1.7358438770011682,349,0.9382679496669134,25.5,1.7974022670736554,349,0.9382679496669134
25.1,1.1,321,0.9381692573402418,25.1,1.2879900042963466,321,0.9381692573402418,25.1,1.3638773319294895,321,0.9381692573402418,25.1,1.4122446384150151,321,0.9381692573402418
24.2,0.7,292,0.9381692573402418,24.2,0.8196300027340387,292,0.9381692573402418,24.2,0.8679219385005841,292,0.9381692573402418,24.2,0.8987011335368277,292,0.9381692573402418
23.0,0.5,206,0.9384653343202566,23.0,0.5854500019528848,206,0.9384653343202566,23.0,0.6199442417861315,206,0.9384653343202566,23.0,0.6419293810977341,206,0.9384653343202566
21.8,1.1,166,0.9386627189735999,21.8,1.2879900042963466,166,0.9386627189735999,21.8,1.3638773319294895,166,0.9386627189735999,21.8,1.4122446384150151,166,0.9386627189735999
20.2,1.6,160,0.9388601036269429,20.2,1.8734400062492313,160,0.9388601036269429,20.2,1.9838215737156208,160,0.9388601036269429,20.2,2.054174019512749,160,0.9388601036269429
18.3,1.8,158,0.9389587959536145,18.3,2.1076200070303854,158,0.9389587959536145,18.3,2.2317992704300735,158,0.9389587959536145,18.3,2.3109457719518427,158,0.9389587959536145
16.5,2.1,156,0.9390574882802862,16.5,2.458890008202116,156,0.9390574882802862,16.5,2.6037658155017525,156,0.9390574882802862,16.5,2.6961034006104834,156,0.9390574882802862
15.3,2.3,158,0.9391561806069578,15.3,2.6930700089832698,158,0.9391561806069578,15.3,2.851743512216205,158,0.9391561806069578,15.3,2.9528751530495767,158,0.9391561806069578
14.6,2.6,162,0.939353565260301,14.6,3.0443400101550013,162,0.939353565260301,14.6,3.2237100572878843,162,0.939353565260301,14.6,3.338032781708217,162,0.939353565260301
14.0,2.8,165,0.939353565260301,14.0,3.278520010936155,165,0.939353565260301,14.0,3.4716877540023363,165,0.939353565260301,14.0,3.5948045341473107,165,0.939353565260301
13.5,3.1,166,0.9394522575869726,13.5,3.629790012107886,166,0.9394522575869726,13.5,3.8436542990740157,166,0.9394522575869726,13.5,3.979962162805951,166,0.9394522575869726
13.2,3.3,166,0.9394522575869726,13.2,3.8639700128890393,166,0.9394522575869726,13.2,4.091631995788468,166,0.9394522575869726,13.2,4.236733915245045,166,0.9394522575869726
12.9,3.4,165,0.9394522575869726,12.9,3.9810600132796163,165,0.9394522575869726,12.9,4.215620844145694,165,0.9394522575869726,12.9,4.365119791464592,165,0.9394522575869726
13.6,3.6,162,0.9396496422403159,13.6,4.215240014060771,162,0.9396496422403159,13.6,4.463598540860147,162,0.9396496422403159,13.6,4.621891543903685,162,0.9396496422403159
15.1,3.8,158,0.9401431038736738,15.1,4.449420014841924,158,0.9401431038736738,15.1,4.711576237574599,158,0.9401431038736738,15.1,4.878663296342778,158,0.9401431038736738
16.7,4.0,154,0.9405378731803602,16.7,4.683600015623078,154,0.9405378731803602,16.7,4.959553934289052,154,0.9405378731803602,16.7,5.135435048781873,154,0.9405378731803602
18.5,4.2,148,0.9406365655070319,18.5,4.917780016404232,148,0.9406365655070319,18.5,5.207531631003505,148,0.9406365655070319,18.5,5.392206801220967,148,0.9406365655070319
20.4,4.5,141,0.9406365655070319,20.4,5.269050017575963,141,0.9406365655070319,20.4,5.579498176075184,141,0.9406365655070319,20.4,5.777364429879606,141,0.9406365655070319
22.3,4.8,135,0.9405378731803602,22.3,5.620320018747694,135,0.9405378731803602,22.3,5.951464721146863,135,0.9405378731803602,22.3,6.162522058538247,135,0.9405378731803602
23.6,4.7,133,0.9401431038736738,23.6,5.503230018357117,133,0.9401431038736738,23.6,5.827475872789637,133,0.9401431038736738,23.6,6.034136182318701,133,0.9401431038736738
24.4,4.1,134,0.9395509499136442,24.4,4.800690016013655,134,0.9395509499136442,24.4,5.083542782646278,134,0.9395509499136442,24.4,5.2638209250014185,134,0.9395509499136442
25.0,3.5,134,0.9388601036269429,25.0,4.098150013670194,134,0.9388601036269429,25.0,4.33960969250292,134,0.9388601036269429,25.0,4.493505667684139,134,0.9388601036269429
25.1,3.1,138,0.9385640266469282,25.1,3.629790012107886,138,0.9385640266469282,25.1,3.8436542990740157,138,0.9385640266469282,25.1,3.979962162805951,138,0.9385640266469282
24.7,2.8,144,0.938366641993585,24.7,3.278520010936155,144,0.938366641993585,24.7,3.4716877540023363,144,0.938366641993585,24.7,3.5948045341473107,144,0.938366641993585
24.2,2.5,151,0.9382679496669134,24.2,2.927250009764424,151,0.9382679496669134,24.2,3.099721208930658,151,0.9382679496669134,24.2,3.20964690548867,151,0.9382679496669134
22.9,2.6,153,0.938366641993585,22.9,3.0443400101550013,153,0.938366641993585,22.9,3.2237100572878843,153,0.938366641993585,22.9,3.338032781708217,153,0.938366641993585
21.0,2.8,152,0.9385640266469282,21.0,3.278520010936155,152,0.9385640266469282,21.0,3.4716877540023363,152,0.9385640266469282,21.0,3.5948045341473107,152,0.9385640266469282
19.1,3.1,150,0.9388601036269429,19.1,3.629790012107886,150,0.9388601036269429,19.1,3.8436542990740157,150,0.9388601036269429,19.1,3.979962162805951,150,0.9388601036269429
17.8,3.4,147,0.9390574882802862,17.8,3.9810600132796163,147,0.9390574882802862,17.8,4.215620844145694,147,0.9390574882802862,17.8,4.365119791464592,147,0.9390574882802862
16.9,3.6,143,0.9392548729336294,16.9,4.215240014060771,143,0.9392548729336294,16.9,4.463598540860147,143,0.9392548729336294,16.9,4.621891543903685,143,0.9392548729336294
16.1,3.8,140,0.9394522575869726,16.1,4.449420014841924,140,0.9394522575869726,16.1,4.711576237574599,140,0.9394522575869726,16.1,4.878663296342778,140,0.9394522575869726
15.4,4.1,136,0.9395509499136442,15.4,4.800690016013655,136,0.9395509499136442,15.4,5.083542782646278,136,0.9395509499136442,15.4,5.2638209250014185,136,0.9395509499136442
14.8,4.4,131,0.9397483345669875,14.8,5.151960017185386,131,0.9397483345669875,14.8,5.455509327717958,131,0.9397483345669875,14.8,5.6489785536600605,131,0.9397483345669875
11.8,4.6,99,0.9409326424870466,11.8,5.3861400179665395,99,0.9409326424870466,11.8,5.70348702443241,99,0.9409326424870466,11.8,5.905750306099153,99,0.9409326424870466
11.5,4.7,97,0.940833950160375,11.5,5.503230018357117,97,0.940833950160375,11.5,5.827475872789637,97,0.940833950160375,11.5,6.034136182318701,97,0.940833950160375
11.1,4.9,93,0.940833950160375,11.1,5.737410019138272,93,0.940833950160375,11.1,6.07545356950409,93,0.940833950160375,11.1,6.2909079347577945,93,0.940833950160375
10.9,5.0,89,0.940833950160375,10.9,5.854500019528848,89,0.940833950160375,10.9,6.199442417861316,89,0.940833950160375,10.9,6.41929381097734,89,0.940833950160375
11.4,5.1,86,0.9411300271403898,11.4,5.971590019919424,86,0.9411300271403898,11.4,6.323431266218542,86,0.9411300271403898,11.4,6.547679687196887,86,0.9411300271403898
12.6,5.1,83,0.9415247964470762,12.6,5.971590019919424,83,0.9415247964470762,12.6,6.323431266218542,83,0.9415247964470762,12.6,6.547679687196887,83,0.9415247964470762
13.9,5.1,80,0.9420182580804343,13.9,5.971590019919424,80,0.9420182580804343,13.9,6.323431266218542,80,0.9420182580804343,13.9,6.547679687196887,80,0.9420182580804343
15.5,5.4,76,0.9420182580804343,15.5,6.322860021091157,76,0.9420182580804343,15.5,6.6953978112902215,76,0.9420182580804343,15.5,6.932837315855528,76,0.9420182580804343
17.5,6.0,72,0.941820873427091,17.5,7.025400023434618,72,0.941820873427091,17.5,7.439330901433578,72,0.941820873427091,17.5,7.703152573172809,72,0.941820873427091
19.4,6.7,69,0.9416234887737479,19.4,7.845030026168656,69,0.9416234887737479,19.4,8.307252839934163,69,0.9416234887737479,19.4,8.601853706709637,69,0.9416234887737479
20.9,6.8,69,0.9410313348137183,20.9,7.962120026559233,69,0.9410313348137183,20.9,8.431241688291388,69,0.9410313348137183,20.9,8.730239582929183,69,0.9410313348137183
22.0,6.5,69,0.9400444115470022,22.0,7.610850025387502,69,0.9400444115470022,22.0,8.05927514321971,69,0.9400444115470022,22.0,8.345081954270542,69,0.9400444115470022
23.0,6.1,70,0.9391561806069578,23.0,7.142490023825195,70,0.9391561806069578,23.0,7.563319749790804,70,0.9391561806069578,23.0,7.8315384493923546,70,0.9391561806069578
23.2,5.6,72,0.9387614113002715,23.2,6.55704002187231,72,0.9387614113002715,23.2,6.943375508004673,72,0.9387614113002715,23.2,7.189609068294621,72,0.9387614113002715
22.8,5.1,76,0.9388601036269429,22.8,5.971590019919424,76,0.9388601036269429,22.8,6.323431266218542,76,0.9388601036269429,22.8,6.547679687196887,76,0.9388601036269429
22.4,4.6,80,0.9389587959536145,22.4,5.3861400179665395,80,0.9389587959536145,22.4,5.70348702443241,80,0.9389587959536145,22.4,5.905750306099153,80,0.9389587959536145
21.0,4.2,86,0.9392548729336294,21.0,4.917780016404232,86,0.9392548729336294,21.0,5.207531631003505,86,0.9392548729336294,21.0,5.392206801220967,86,0.9392548729336294
18.9,3.9,93,0.939847026893659,18.9,4.566510015232501,93,0.939847026893659,18.9,4.835565085931825,93,0.939847026893659,18.9,5.007049172562326,93,0.939847026893659
16.7,3.7,101,0.9404391808536886,16.7,4.332330014451348,101,0.9404391808536886,16.7,4.587587389217373,101,0.9404391808536886,16.7,4.750277420123233,101,0.9404391808536886
15.3,3.7,105,0.940833950160375,15.3,4.332330014451348,105,0.940833950160375,15.3,4.587587389217373,105,0.940833950160375,15.3,4.750277420123233,105,0.940833950160375
14.3,3.8,105,0.9410313348137183,14.3,4.449420014841924,105,0.9410313348137183,14.3,4.711576237574599,105,0.9410313348137183,14.3,4.878663296342778,105,0.9410313348137183
13.5,3.9,104,0.9411300271403898,13.5,4.566510015232501,104,0.9411300271403898,13.5,4.835565085931825,104,0.9411300271403898,13.5,5.007049172562326,104,0.9411300271403898
12.9,4.0,103,0.9412287194670614,12.9,4.683600015623078,103,0.9412287194670614,12.9,4.959553934289052,103,0.9412287194670614,12.9,5.135435048781873,103,0.9412287194670614
12.4,4.1,100,0.9412287194670614,12.4,4.800690016013655,100,0.9412287194670614,12.4,5.083542782646278,100,0.9412287194670614,12.4,5.2638209250014185,100,0.9412287194670614
12.0,4.2,97,0.9412287194670614,12.0,4.917780016404232,97,0.9412287194670614,12.0,5.207531631003505,97,0.9412287194670614,12.0,5.392206801220967,97,0.9412287194670614
11.6,4.3,95,0.9412287194670614,11.6,5.034870016794809,95,0.9412287194670614,11.6,5.331520479360731,95,0.9412287194670614,11.6,5.520592677440512,95,0.9412287194670614
11.2,4.4,94,0.9412287194670614,11.2,5.151960017185386,94,0.9412287194670614,11.2,5.455509327717958,94,0.9412287194670614,11.2,5.6489785536600605,94,0.9412287194670614
10.9,4.5,93,0.9412287194670614,10.9,5.269050017575963,93,0.9412287194670614,10.9,5.579498176075184,93,0.9412287194670614,10.9,5.777364429879606,93,0.9412287194670614
11.6,4.5,92,0.9415247964470762,11.6,5.269050017575963,92,0.9415247964470762,11.6,5.579498176075184,92,0.9415247964470762,11.6,5.777364429879606,92,0.9415247964470762
13.1,4.6,90,0.9421169504071059,13.1,5.3861400179665395,90,0.9421169504071059,13.1,5.70348702443241,90,0.9421169504071059,13.1,5.905750306099153,90,0.9421169504071059
14.7,4.6,88,0.9426104120404639,14.7,5.3861400179665395,88,0.9426104120404639,14.7,5.70348702443241,88,0.9426104120404639,14.7,5.905750306099153,88,0.9426104120404639
16.5,5.1,84,0.942807796693807,16.5,5.971590019919424,84,0.942807796693807,16.5,6.323431266218542,84,0.942807796693807,16.5,6.547679687196887,84,0.942807796693807
18.3,6.0,80,0.9426104120404639,18.3,7.025400023434618,80,0.9426104120404639,18.3,7.439330901433578,80,0.9426104120404639,18.3,7.703152573172809,80,0.9426104120404639
20.2,6.9,77,0.9425117197137922,20.2,8.079210026949811,77,0.9425117197137922,20.2,8.555230536648615,77,0.9425117197137922,20.2,8.85862545914873,77,0.9425117197137922
21.6,7.3,76,0.9420182580804343,21.6,8.547570028512117,76,0.9420182580804343,21.6,9.051185930077521,76,0.9420182580804343,21.6,9.372168964026917,76,0.9420182580804343
22.7,7.1,76,0.9412287194670614,22.7,8.313390027730964,76,0.9412287194670614,22.7,8.803208233363067,76,0.9412287194670614,22.7,9.115397211587823,76,0.9412287194670614
23.7,6.9,76,0.9405378731803602,23.7,8.079210026949811,76,0.9405378731803602,23.7,8.555230536648615,76,0.9405378731803602,23.7,8.85862545914873,76,0.9405378731803602
23.9,6.5,78,0.9401431038736738,23.9,7.610850025387502,78,0.9401431038736738,23.9,8.05927514321971,78,0.9401431038736738,23.9,8.345081954270542,78,0.9401431038736738
23.4,6.0,80,0.9400444115470022,23.4,7.025400023434618,80,0.9400444115470022,23.4,7.439330901433578,80,0.9400444115470022,23.4,7.703152573172809,80,0.9400444115470022
22.9,5.6,84,0.9400444115470022,22.9,6.55704002187231,84,0.9400444115470022,22.9,6.943375508004673,84,0.9400444115470022,22.9,7.189609068294621,84,0.9400444115470022
21.5,5.0,87,0.940340488527017,21.5,5.854500019528848,87,0.940340488527017,21.5,6.199442417861316,87,0.940340488527017,21.5,6.41929381097734,87,0.940340488527017
19.5,4.6,93,0.940833950160375,19.5,5.3861400179665395,93,0.940833950160375,19.5,5.70348702443241,93,0.940833950160375,19.5,5.905750306099153,93,0.940833950160375
17.4,4.1,99,0.9412287194670614,17.4,4.800690016013655,99,0.9412287194670614,17.4,5.083542782646278,99,0.9412287194670614,17.4,5.2638209250014185,99,0.9412287194670614
16.0,4.0,104,0.9415247964470762,16.0,4.683600015623078,104,0.9415247964470762,16.0,4.959553934289052,104,0.9415247964470762,16.0,5.135435048781873,104,0.9415247964470762
15.0,4.0,105,0.9417221811004195,15.0,4.683600015623078,105,0.9417221811004195,15.0,4.959553934289052,105,0.9417221811004195,15.0,5.135435048781873,105,0.9417221811004195
14.2,4.1,106,0.9417221811004195,14.2,4.800690016013655,106,0.9417221811004195,14.2,5.083542782646278,106,0.9417221811004195,14.2,5.2638209250014185,106,0.9417221811004195
13.6,4.2,106,0.9417221811004195,13.6,4.917780016404232,106,0.9417221811004195,13.6,5.207531631003505,106,0.9417221811004195,13.6,5.392206801220967,106,0.9417221811004195
13.0,4.3,105,0.9414261041204046,13.0,5.034870016794809,105,0.9414261041204046,13.0,5.331520479360731,105,0.9414261041204046,13.0,5.520592677440512,105,0.9414261041204046
